ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Geez-48_many-1,,Geez,48_many,bɨzux,bɨzuχ,b ɨ z u χ,,Bender1971;Kitchen2009,,,^ b ɨ z u χ $,Geez
Tigre-48_many-1,,Tigre,48_many,bɨzuħ,bɨzuħ,b ɨ z u ħ,,Bender1971;Kitchen2009,,,^ b ɨ z u ħ $,Tigre
Tigrinya-48_many-1,,Tigrinya,48_many,bɨzuħ,bɨzuħ,b ɨ z u ħ,,Bender1971;Kitchen2009,,,^ b ɨ z u ħ $,Tigrinya
Amharic-48_many-1,,Amharic,48_many,bɨzu,bɨzu,b ɨ z u,,Bender1971;Kitchen2009,,,^ b ɨ z u $,Amharic
Argobba-48_many-1,,Argobba,48_many,bɨzzu,bɨzzu,b ɨ z z u,,Bender1971;Kitchen2009,,,^ b ɨ z z u $,Argobba
Harari-48_many-1,,Harari,48_many,bɛjiħ,bɛʒiħ,b ɛ ʒ i ħ,,Bender1971;Kitchen2009,,,^ b ɛ ʒ i ħ $,Harari
Zway-48_many-1,,Zway,48_many,bɨzzɨ(n),bɨzzɨ,b ɨ z z ɨ,,Bender1971;Kitchen2009,,,^ b ɨ z z ɨ $,Zway
Walani-48_many-1,,Walani,48_many,bəži,bəʒi,b ə ʒ i,,Bender1971;Kitchen2009,,,^ b ə ʒ i $,Walani
Gafat-48_many-1,,Gafat,48_many,tɛbbɛ,tɛbbɛ,t ɛ b b ɛ,,Bender1971;Kitchen2009,,,^ t ɛ b b ɛ $,Gafat
Soddo-48_many-1,,Soddo,48_many,ma:lɛk',ma:lɛkˤ,m aː l ɛ kˤ,,Bender1971;Kitchen2009,,,^ m a: l ɛ kˤ $,Soddo
Mesqan-48_many-1,,Mesqan,48_many,bɨžə,bɨʒə,b ɨ ʒ ə,,Bender1971;Kitchen2009,,,^ b ɨ ʒ ə $,Mesqan
Innemor-48_many-1,,Innemor,48_many,no:ra,no:ra,n oː r a,,Bender1971;Kitchen2009,,,^ n o: r a $,Innemor
Mesmes-48_many-1,,Mesmes,48_many,k'ok'o,kˤokˤo,kˤ o kˤ o,,Bender1971;Kitchen2009,,,^ kˤ o kˤ o $,Mesmes
Geto-48_many-1,,Geto,48_many,nɨ+k'ar,nɨ+kˤar,n ɨ + kˤ a r,,Bender1971;Kitchen2009,,,^ n ɨ + kˤ a r $,Geto
Chaha-48_many-1,,Chaha,48_many,bɨzɛ,bɨzɛ,b ɨ z ɛ,,Bender1971;Kitchen2009,,,^ b ɨ z ɛ $,Chaha
Hebrew-48_many-1,,Hebrew,48_many,rabbi:m,rabbi:m,r a b b iː m,,Kitchen2009;Rabin1975,,,^ r a b b i: m $,Hebrew
Ugaritic-48_many-1,,Ugaritic,48_many,mid,mid,m i d,,Kitchen2009;Rabin1975,,,^ m i d $,Ugaritic
Aramaic-48_many-1,,Aramaic,48_many,rabba:,rabba:,r a b b aː,,Kitchen2009;Rabin1975,,,^ r a b b a: $,Aramaic
Akkadian-48_many-1,,Akkadian,48_many,maʔdu,maʔdu,m a ʔ d u,,Kitchen2009;Rabin1975,,,^ m a ʔ d u $,Akkadian
Mehri-48_many-1,,Mehri,48_many,me:kɛn,me:kɛn,m eː k ɛ n,,Johnstone2006;Kitchen2009,,,^ m e: k ɛ n $,Mehri
Gibbali-48_many-1,,Gibbali,48_many,mekɛn,mekɛn,m e k ɛ n,,Johnstone1981;Kitchen2009,,,^ m e k ɛ n $,Gibbali
Soqotri-48_many-1,,Soqotri,48_many,deelak',deelakˤ,d e e l a kˤ,,Kitchen2009;Leslau1938,,,^ d e e l a kˤ $,Soqotri
Harsusi-48_many-1,,Harsusi,48_many,meken/wiyen,meken,m e k e n,,Johnstone1977;Kitchen2009,,,^ m e k e n $,Harsusi
Harsusi-48_many-2,,Harsusi,48_many,meken/wiyen,wijen,w i j e n,,Johnstone1977;Kitchen2009,,,^ w i j e n $,Harsusi
MoroccanArabic-48_many-1,,MoroccanArabic,48_many,bazzaf,bazzaf,b a z z a f,,Kitchen2009;Sobelman1963,,,^ b a z z a f $,MoroccanArabic
OgadenArabic-48_many-1,,OgadenArabic,48_many,kati:r,kati:r,k a t iː r,,Bender1971;Kitchen2009,,,^ k a t i: r $,OgadenArabic
Geez-49_meat-1,,Geez,49_meat,sɨgɛ,sɨgɛ,s ɨ g ɛ,,Bender1971;Kitchen2009,,,^ s ɨ g ɛ $,Geez
Tigre-49_meat-1,,Tigre,49_meat,sɨga:,sɨga:,s ɨ g aː,,Bender1971;Kitchen2009,,,^ s ɨ g a: $,Tigre
Tigrinya-49_meat-1,,Tigrinya,49_meat,sɨga,sɨga,s ɨ g a,,Bender1971;Kitchen2009,,,^ s ɨ g a $,Tigrinya
Amharic-49_meat-1,,Amharic,49_meat,sɨga,sɨga,s ɨ g a,,Bender1971;Kitchen2009,,,^ s ɨ g a $,Amharic
Argobba-49_meat-1,,Argobba,49_meat,jo,ʒo,ʒ o,,Bender1971;Kitchen2009,,,^ ʒ o $,Argobba
Harari-49_meat-1,,Harari,49_meat,bɛsɛr,bɛsɛr,b ɛ s ɛ r,,Bender1971;Kitchen2009,,,^ b ɛ s ɛ r $,Harari
Zway-49_meat-1,,Zway,49_meat,bɛsɛrr,bɛsɛrr,b ɛ s ɛ r r,,Bender1971;Kitchen2009,,,^ b ɛ s ɛ r r $,Zway
Walani-49_meat-1,,Walani,49_meat,bɛsɛr,bɛsɛr,b ɛ s ɛ r,,Bender1971;Kitchen2009,,,^ b ɛ s ɛ r $,Walani
Gafat-49_meat-1,,Gafat,49_meat,brandiš,brandiʃ,b r a n d i ʃ,,Bender1971;Kitchen2009,,,^ b r a n d i ʃ $,Gafat
Soddo-49_meat-1,,Soddo,49_meat,bəsər,bəsər,b ə s ə r,,Bender1971;Kitchen2009,,,^ b ə s ə r $,Soddo
Mesqan-49_meat-1,,Mesqan,49_meat,bɛsɛr,bɛsɛr,b ɛ s ɛ r,,Bender1971;Kitchen2009,,,^ b ɛ s ɛ r $,Mesqan
Innemor-49_meat-1,,Innemor,49_meat,bɛsɛr,bɛsɛr,b ɛ s ɛ r,,Bender1971;Kitchen2009,,,^ b ɛ s ɛ r $,Innemor
Mesmes-49_meat-1,,Mesmes,49_meat,bɔ'sɔra,bɔsɔra,b ɔ s ɔ r a,,Bender1971;Kitchen2009,,,^ b ɔ s ɔ r a $,Mesmes
Geto-49_meat-1,,Geto,49_meat,bɛsɛr,bɛsɛr,b ɛ s ɛ r,,Bender1971;Kitchen2009,,,^ b ɛ s ɛ r $,Geto
Chaha-49_meat-1,,Chaha,49_meat,bɛsɛr,bɛsɛr,b ɛ s ɛ r,,Bender1971;Kitchen2009,,,^ b ɛ s ɛ r $,Chaha
Hebrew-49_meat-1,,Hebrew,49_meat,ba:ɬa:r,ba:ɬa:r,b aː ɬ aː r,,Kitchen2009;Rabin1975,,,^ b a: ɬ a: r $,Hebrew
Ugaritic-49_meat-1,,Ugaritic,49_meat,bʃr,bʃr,b ʃ r,,Kitchen2009;Rabin1975,,,^ b ʃ r $,Ugaritic
Aramaic-49_meat-1,,Aramaic,49_meat,besra:,besra:,b e s r aː,,Kitchen2009;Rabin1975,,,^ b e s r a: $,Aramaic
Akkadian-49_meat-1,,Akkadian,49_meat,ʃe:ru,ʃe:ru,ʃ eː r u,,Kitchen2009;Rabin1975,,,^ ʃ e: r u $,Akkadian
Mehri-49_meat-1,,Mehri,49_meat,táywi,tajwi,t a j w i,,Johnstone2006;Kitchen2009,,,^ t a j w i $,Mehri
Gibbali-49_meat-1,,Gibbali,49_meat,téʔ,teʔ,t e ʔ,,Johnstone1981;Kitchen2009,,,^ t e ʔ $,Gibbali
Soqotri-49_meat-1,,Soqotri,49_meat,te/the,te,t e,,Kitchen2009;Leslau1938,,,^ t e $,Soqotri
Soqotri-49_meat-2,,Soqotri,49_meat,te/the,the,t h e,,Kitchen2009;Leslau1938,,,^ t h e $,Soqotri
Harsusi-49_meat-1,,Harsusi,49_meat,tewi,tewi,t e w i,,Johnstone1977;Kitchen2009,,,^ t e w i $,Harsusi
MoroccanArabic-49_meat-1,,MoroccanArabic,49_meat,lħɛm,lħɛm,l ħ ɛ m,,Kitchen2009;Sobelman1963,,,^ l ħ ɛ m $,MoroccanArabic
OgadenArabic-49_meat-1,,OgadenArabic,49_meat,laħam,laħam,l a ħ a m,,Bender1971;Kitchen2009,,,^ l a ħ a m $,OgadenArabic
Geez-50_moon-1,,Geez,50_moon,wɛrɨx,wɛrɨχ,w ɛ r ɨ χ,,Bender1971;Kitchen2009,,,^ w ɛ r ɨ χ $,Geez
Tigre-50_moon-1,,Tigre,50_moon,warɨħ,warɨħ,w a r ɨ ħ,,Bender1971;Kitchen2009,,,^ w a r ɨ ħ $,Tigre
Tigrinya-50_moon-1,,Tigrinya,50_moon,wɛrħi,wɛrħi,w ɛ r ħ i,,Bender1971;Kitchen2009,,,^ w ɛ r ħ i $,Tigrinya
Amharic-50_moon-1,,Amharic,50_moon,c'ɛrɛk'a,cˤɛrɛkˤa,cˤ ɛ r ɛ kˤ a,,Bender1971;Kitchen2009,,,^ cˤ ɛ r ɛ kˤ a $,Amharic
Argobba-50_moon-1,,Argobba,50_moon,c'ɛrɛk'a,cˤɛrɛkˤa,cˤ ɛ r ɛ kˤ a,,Bender1971;Kitchen2009,,,^ cˤ ɛ r ɛ kˤ a $,Argobba
Harari-50_moon-1,,Harari,50_moon,c'ɛrɛk'ɛ,cˤɛrɛkˤɛ,cˤ ɛ r ɛ kˤ ɛ,,Bender1971;Kitchen2009,,,^ cˤ ɛ r ɛ kˤ ɛ $,Harari
Zway-50_moon-1,,Zway,50_moon,t'ɨrk'a,tˤɨrkˤa,tˤ ɨ r kˤ a,,Bender1971;Kitchen2009,,,^ tˤ ɨ r kˤ a $,Zway
Walani-50_moon-1,,Walani,50_moon,wəri,wəri,w ə r i,,Bender1971;Kitchen2009,,,^ w ə r i $,Walani
Gafat-50_moon-1,,Gafat,50_moon,s'ɛrɛk'ɛ,sˤɛrɛkˤɛ,sˤ ɛ r ɛ kˤ ɛ,,Bender1971;Kitchen2009,,,^ sˤ ɛ r ɛ kˤ ɛ $,Gafat
Soddo-50_moon-1,,Soddo,50_moon,dɛrra:k'a,dɛrra:kˤa,d ɛ r r aː kˤ a,,Bender1971;Kitchen2009,,,^ d ɛ r r a: kˤ a $,Soddo
Innemor-50_moon-1,,Innemor,50_moon,dana7a,danaʔa,d a n a ʔ a,,Bender1971;Kitchen2009,,,^ d a n a ʔ a $,Innemor
Mesmes-50_moon-1,,Mesmes,50_moon,dən'na7a,dənˤnaʔa,d ə nˤ n a ʔ a,,Bender1971;Kitchen2009,,,^ d ə nˤ n a ʔ a $,Mesmes
Chaha-50_moon-1,,Chaha,50_moon,t'anak'a,tˤanakˤa,tˤ a n a kˤ a,,Bender1971;Kitchen2009,,,^ tˤ a n a kˤ a $,Chaha
Hebrew-50_moon-1,,Hebrew,50_moon,ya:re:aħ,ja:re:aħ,j aː r eː a ħ,,Kitchen2009;Rabin1975,,,^ j a: r e: a ħ $,Hebrew
Ugaritic-50_moon-1,,Ugaritic,50_moon,yrx,jrχ,j r χ,,Kitchen2009;Rabin1975,,,^ j r χ $,Ugaritic
Aramaic-50_moon-1,,Aramaic,50_moon,sahra:,sahra:,s a h r aː,,Kitchen2009;Rabin1975,,,^ s a h r a: $,Aramaic
Akkadian-50_moon-1,,Akkadian,50_moon,arxu,arχu,a r χ u,,Kitchen2009;Rabin1975,,,^ a r χ u $,Akkadian
Mehri-50_moon-1,,Mehri,50_moon,warx,warχ,w a r χ,,Johnstone2006;Kitchen2009,,,^ w a r χ $,Mehri
Gibbali-50_moon-1,,Gibbali,50_moon,ʔɛrét,ʔɛret,ʔ ɛ r e t,,Johnstone1981;Kitchen2009,,,^ ʔ ɛ r e t $,Gibbali
Soqotri-50_moon-1,,Soqotri,50_moon,ʔeere,ʔeere,ʔ e e r e,,Kitchen2009;Leslau1938,,,^ ʔ e e r e $,Soqotri
Harsusi-50_moon-1,,Harsusi,50_moon,ħa:re:t,ħa:re:t,ħ aː r eː t,,Johnstone1977;Kitchen2009,,,^ ħ a: r e: t $,Harsusi
MoroccanArabic-50_moon-1,,MoroccanArabic,50_moon,gemra,gemra,g e m r a,,Kitchen2009;Sobelman1963,,,^ g e m r a $,MoroccanArabic
OgadenArabic-50_moon-1,,OgadenArabic,50_moon,qamar,kˤamar,kˤ a m a r,,Bender1971;Kitchen2009,,,^ kˤ a m a r $,OgadenArabic
Geez-51_mountain-1,,Geez,51_mountain,dɛbɨr,dɛbɨr,d ɛ b ɨ r,,Bender1971;Kitchen2009,,,^ d ɛ b ɨ r $,Geez
Tigre-51_mountain-1,,Tigre,51_mountain,dabɨr,dabɨr,d a b ɨ r,,Bender1971;Kitchen2009,,,^ d a b ɨ r $,Tigre
Tigrinya-51_mountain-1,,Tigrinya,51_mountain,7ɨmba,ʔɨmba,ʔ ɨ m b a,,Bender1971;Kitchen2009,,,^ ʔ ɨ m b a $,Tigrinya
Amharic-51_mountain-1,,Amharic,51_mountain,tɛrara,tɛrara,t ɛ r a r a,,Bender1971;Kitchen2009,,,^ t ɛ r a r a $,Amharic
Argobba-51_mountain-1,,Argobba,51_mountain,gubb,gubb,g u b b,,Bender1971;Kitchen2009,,,^ g u b b $,Argobba
Harari-51_mountain-1,,Harari,51_mountain,sɛri,sɛri,s ɛ r i,,Bender1971;Kitchen2009,,,^ s ɛ r i $,Harari
Zway-51_mountain-1,,Zway,51_mountain,sɛri,sɛri,s ɛ r i,,Bender1971;Kitchen2009,,,^ s ɛ r i $,Zway
Gafat-51_mountain-1,,Gafat,51_mountain,amba,amba,a m b a,,Bender1971;Kitchen2009,,,^ a m b a $,Gafat
Soddo-51_mountain-1,,Soddo,51_mountain,gɛggɛra,gɛggɛra,g ɛ g g ɛ r a,,Bender1971;Kitchen2009,,,^ g ɛ g g ɛ r a $,Soddo
Mesqan-51_mountain-1,,Mesqan,51_mountain,anaɲɛ,anaɲɛ,a n a ɲ ɛ,,Bender1971;Kitchen2009,,,^ a n a ɲ ɛ $,Mesqan
Innemor-51_mountain-1,,Innemor,51_mountain,k'oto,kˤoto,kˤ o t o,,Bender1971;Kitchen2009,,,^ kˤ o t o $,Innemor
Mesmes-51_mountain-1,,Mesmes,51_mountain,a:nya,a:nja,aː n j a,,Bender1971;Kitchen2009,,,^ a: n j a $,Mesmes
Geto-51_mountain-1,,Geto,51_mountain,k'oto,kˤoto,kˤ o t o,,Bender1971;Kitchen2009,,,^ kˤ o t o $,Geto
Chaha-51_mountain-1,,Chaha,51_mountain,k'oto,kˤoto,kˤ o t o,,Bender1971;Kitchen2009,,,^ kˤ o t o $,Chaha
Hebrew-51_mountain-1,,Hebrew,51_mountain,ha:r,ha:r,h aː r,,Kitchen2009;Rabin1975,,,^ h a: r $,Hebrew
Ugaritic-51_mountain-1,,Ugaritic,51_mountain,ɣr,ɣr,ɣ r,,Kitchen2009;Rabin1975,,,^ ɣ r $,Ugaritic
Aramaic-51_mountain-1,,Aramaic,51_mountain,t'u:ra:,tˤu:ra:,tˤ uː r aː,,Kitchen2009;Rabin1975,,,^ tˤ u: r a: $,Aramaic
Akkadian-51_mountain-1,,Akkadian,51_mountain,ʃadu:,ʃadu:,ʃ a d uː,,Kitchen2009;Rabin1975,,,^ ʃ a d u: $,Akkadian
Mehri-51_mountain-1,,Mehri,51_mountain,kermáym,kermajm,k e r m a j m,,Johnstone2006;Kitchen2009,,,^ k e r m a j m $,Mehri
Gibbali-51_mountain-1,,Gibbali,51_mountain,giέl,giɛl,g i ɛ l,,Johnstone1981;Kitchen2009,,,^ g i ɛ l $,Gibbali
Soqotri-51_mountain-1,,Soqotri,51_mountain,fidehon,fidehon,f i d e h o n,,Kitchen2009;Leslau1938,,,^ f i d e h o n $,Soqotri
Harsusi-51_mountain-1,,Harsusi,51_mountain,kermaym,kermajm,k e r m a j m,,Johnstone1977;Kitchen2009,,,^ k e r m a j m $,Harsusi
MoroccanArabic-51_mountain-1,,MoroccanArabic,51_mountain,ʒbel,ʒbel,ʒ b e l,,Kitchen2009;Sobelman1963,,,^ ʒ b e l $,MoroccanArabic
OgadenArabic-51_mountain-1,,OgadenArabic,51_mountain,jabal,ʒabal,ʒ a b a l,,Bender1971;Kitchen2009,,,^ ʒ a b a l $,OgadenArabic
Geez-52_mouth-1,,Geez,52_mouth,7af,ʔaf,ʔ a f,,Bender1971;Kitchen2009,,,^ ʔ a f $,Geez
Tigre-52_mouth-1,,Tigre,52_mouth,7af,ʔaf,ʔ a f,,Bender1971;Kitchen2009,,,^ ʔ a f $,Tigre
Tigrinya-52_mouth-1,,Tigrinya,52_mouth,7af,ʔaf,ʔ a f,,Bender1971;Kitchen2009,,,^ ʔ a f $,Tigrinya
Amharic-52_mouth-1,,Amharic,52_mouth,af,af,a f,,Bender1971;Kitchen2009,,,^ a f $,Amharic
Argobba-52_mouth-1,,Argobba,52_mouth,af,af,a f,,Bender1971;Kitchen2009,,,^ a f $,Argobba
Harari-52_mouth-1,,Harari,52_mouth,7ɔf,ʔɔf,ʔ ɔ f,,Bender1971;Kitchen2009,,,^ ʔ ɔ f $,Harari
Zway-52_mouth-1,,Zway,52_mouth,af,af,a f,,Bender1971;Kitchen2009,,,^ a f $,Zway
Walani-52_mouth-1,,Walani,52_mouth,af,af,a f,,Bender1971;Kitchen2009,,,^ a f $,Walani
Gafat-52_mouth-1,,Gafat,52_mouth,sɨmotɛ,sɨmotɛ,s ɨ m o t ɛ,,Bender1971;Kitchen2009,,,^ s ɨ m o t ɛ $,Gafat
Soddo-52_mouth-1,,Soddo,52_mouth,af,af,a f,,Bender1971;Kitchen2009,,,^ a f $,Soddo
Mesqan-52_mouth-1,,Mesqan,52_mouth,af,af,a f,,Bender1971;Kitchen2009,,,^ a f $,Mesqan
Innemor-52_mouth-1,,Innemor,52_mouth,amfw,amfw,a m f w,,Bender1971;Kitchen2009,,,^ a m f w $,Innemor
Mesmes-52_mouth-1,,Mesmes,52_mouth,anfe,anfe,a n f e,,Bender1971;Kitchen2009,,,^ a n f e $,Mesmes
Geto-52_mouth-1,,Geto,52_mouth,anfw,anfw,a n f w,,Bender1971;Kitchen2009,,,^ a n f w $,Geto
Chaha-52_mouth-1,,Chaha,52_mouth,anfw,anfw,a n f w,,Bender1971;Kitchen2009,,,^ a n f w $,Chaha
Hebrew-52_mouth-1,,Hebrew,52_mouth,peh,peh,p e h,,Kitchen2009;Rabin1975,,,^ p e h $,Hebrew
Ugaritic-52_mouth-1,,Ugaritic,52_mouth,p,p,p,,Kitchen2009;Rabin1975,,,^ p $,Ugaritic
Aramaic-52_mouth-1,,Aramaic,52_mouth,pu:ma:,pu:ma:,p uː m aː,,Kitchen2009;Rabin1975,,,^ p u: m a: $,Aramaic
Akkadian-52_mouth-1,,Akkadian,52_mouth,pu:,pu:,p uː,,Kitchen2009;Rabin1975,,,^ p u: $,Akkadian
Mehri-52_mouth-1,,Mehri,52_mouth,xoh,χoh,χ o h,,Johnstone2006;Kitchen2009,,,^ χ o h $,Mehri
Gibbali-52_mouth-1,,Gibbali,52_mouth,xɔh,χɔh,χ ɔ h,,Johnstone1981;Kitchen2009,,,^ χ ɔ h $,Gibbali
Soqotri-52_mouth-1,,Soqotri,52_mouth,ħe,ħe,ħ e,,Kitchen2009;Leslau1938,,,^ ħ e $,Soqotri
Harsusi-52_mouth-1,,Harsusi,52_mouth,xah,χah,χ a h,,Johnstone1977;Kitchen2009,,,^ χ a h $,Harsusi
MoroccanArabic-52_mouth-1,,MoroccanArabic,52_mouth,fomm,fomm,f o m m,,Kitchen2009;Sobelman1963,,,^ f o m m $,MoroccanArabic
OgadenArabic-52_mouth-1,,OgadenArabic,52_mouth,fam,fam,f a m,,Bender1971;Kitchen2009,,,^ f a m $,OgadenArabic
Geez-53_name-1,,Geez,53_name,sɨm,sɨm,s ɨ m,,Bender1971;Kitchen2009,,,^ s ɨ m $,Geez
Tigre-53_name-1,,Tigre,53_name,sɨm,sɨm,s ɨ m,,Bender1971;Kitchen2009,,,^ s ɨ m $,Tigre
Tigrinya-53_name-1,,Tigrinya,53_name,sɨm,sɨm,s ɨ m,,Bender1971;Kitchen2009,,,^ s ɨ m $,Tigrinya
Amharic-53_name-1,,Amharic,53_name,sɨm,sɨm,s ɨ m,,Bender1971;Kitchen2009,,,^ s ɨ m $,Amharic
Argobba-53_name-1,,Argobba,53_name,sɨm,sɨm,s ɨ m,,Bender1971;Kitchen2009,,,^ s ɨ m $,Argobba
Harari-53_name-1,,Harari,53_name,su:m,su:m,s uː m,,Bender1971;Kitchen2009,,,^ s u: m $,Harari
Zway-53_name-1,,Zway,53_name,sɨm,sɨm,s ɨ m,,Bender1971;Kitchen2009,,,^ s ɨ m $,Zway
Walani-53_name-1,,Walani,53_name,sum,sum,s u m,,Bender1971;Kitchen2009,,,^ s u m $,Walani
Gafat-53_name-1,,Gafat,53_name,sɨmʷɛ,sɨmʷɛ,s ɨ mʷ ɛ,,Bender1971;Kitchen2009,,,^ s ɨ mʷ ɛ $,Gafat
Soddo-53_name-1,,Soddo,53_name,šɨm,ʃɨm,ʃ ɨ m,,Bender1971;Kitchen2009,,,^ ʃ ɨ m $,Soddo
Mesqan-53_name-1,,Mesqan,53_name,šɨm,ʃɨm,ʃ ɨ m,,Bender1971;Kitchen2009,,,^ ʃ ɨ m $,Mesqan
Innemor-53_name-1,,Innemor,53_name,šu,ʃu,ʃ u,,Bender1971;Kitchen2009,,,^ ʃ u $,Innemor
Mesmes-53_name-1,,Mesmes,53_name,šum,ʃum,ʃ u m,,Bender1971;Kitchen2009,,,^ ʃ u m $,Mesmes
Geto-53_name-1,,Geto,53_name,šɨm,ʃɨm,ʃ ɨ m,,Bender1971;Kitchen2009,,,^ ʃ ɨ m $,Geto
Chaha-53_name-1,,Chaha,53_name,sɨm,sɨm,s ɨ m,,Bender1971;Kitchen2009,,,^ s ɨ m $,Chaha
Hebrew-53_name-1,,Hebrew,53_name,ʃe:m,ʃe:m,ʃ eː m,,Kitchen2009;Rabin1975,,,^ ʃ e: m $,Hebrew
Ugaritic-53_name-1,,Ugaritic,53_name,ʃm,ʃm,ʃ m,,Kitchen2009;Rabin1975,,,^ ʃ m $,Ugaritic
Aramaic-53_name-1,,Aramaic,53_name,ʃma:,ʃma:,ʃ m aː,,Kitchen2009;Rabin1975,,,^ ʃ m a: $,Aramaic
Akkadian-53_name-1,,Akkadian,53_name,ʃumu,ʃumu,ʃ u m u,,Kitchen2009;Rabin1975,,,^ ʃ u m u $,Akkadian
Mehri-53_name-1,,Mehri,53_name,ham,ham,h a m,,Johnstone2006;Kitchen2009,,,^ h a m $,Mehri
Gibbali-53_name-1,,Gibbali,53_name,ʃum,ʃum,ʃ u m,,Johnstone1981;Kitchen2009,,,^ ʃ u m $,Gibbali
Soqotri-53_name-1,,Soqotri,53_name,ʃem,ʃem,ʃ e m,,Kitchen2009;Leslau1938,,,^ ʃ e m $,Soqotri
Harsusi-53_name-1,,Harsusi,53_name,he:m,he:m,h eː m,,Johnstone1977;Kitchen2009,,,^ h e: m $,Harsusi
MoroccanArabic-53_name-1,,MoroccanArabic,53_name,sem,sem,s e m,,Kitchen2009;Sobelman1963,,,^ s e m $,MoroccanArabic
OgadenArabic-53_name-1,,OgadenArabic,53_name,7isim,ʔisim,ʔ i s i m,,Bender1971;Kitchen2009,,,^ ʔ i s i m $,OgadenArabic
Geez-54_neck-1,,Geez,54_neck,kɨsad,kɨsad,k ɨ s a d,,Bender1971;Kitchen2009,,,^ k ɨ s a d $,Geez
Tigre-54_neck-1,,Tigre,54_neck,s'ɨga:d,sˤɨga:d,sˤ ɨ g aː d,,Bender1971;Kitchen2009,,,^ sˤ ɨ g a: d $,Tigre
Tigrinya-54_neck-1,,Tigrinya,54_neck,kɨsad,kɨsad,k ɨ s a d,,Bender1971;Kitchen2009,,,^ k ɨ s a d $,Tigrinya
Amharic-54_neck-1,,Amharic,54_neck,angɛt,angɛt,a n g ɛ t,,Bender1971;Kitchen2009,,,^ a n g ɛ t $,Amharic
Argobba-54_neck-1,,Argobba,54_neck,angɛd,angɛd,a n g ɛ d,,Bender1971;Kitchen2009,,,^ a n g ɛ d $,Argobba
Harari-54_neck-1,,Harari,54_neck,7angɛt,ʔangɛt,ʔ a n g ɛ t,,Bender1971;Kitchen2009,,,^ ʔ a n g ɛ t $,Harari
Zway-54_neck-1,,Zway,54_neck,angɛt,angɛt,a n g ɛ t,,Bender1971;Kitchen2009,,,^ a n g ɛ t $,Zway
Walani-54_neck-1,,Walani,54_neck,angɛt,angɛt,a n g ɛ t,,Bender1971;Kitchen2009,,,^ a n g ɛ t $,Walani
Gafat-54_neck-1,,Gafat,54_neck,angɛt,angɛt,a n g ɛ t,,Bender1971;Kitchen2009,,,^ a n g ɛ t $,Gafat
Soddo-54_neck-1,,Soddo,54_neck,angɛt,angɛt,a n g ɛ t,,Bender1971;Kitchen2009,,,^ a n g ɛ t $,Soddo
Mesqan-54_neck-1,,Mesqan,54_neck,angɛt,angɛt,a n g ɛ t,,Bender1971;Kitchen2009,,,^ a n g ɛ t $,Mesqan
Innemor-54_neck-1,,Innemor,54_neck,angɛd,angɛd,a n g ɛ d,,Bender1971;Kitchen2009,,,^ a n g ɛ d $,Innemor
Mesmes-54_neck-1,,Mesmes,54_neck,angɔda,angɔda,a n g ɔ d a,,Bender1971;Kitchen2009,,,^ a n g ɔ d a $,Mesmes
Geto-54_neck-1,,Geto,54_neck,angɛt,angɛt,a n g ɛ t,,Bender1971;Kitchen2009,,,^ a n g ɛ t $,Geto
Chaha-54_neck-1,,Chaha,54_neck,angɛt,angɛt,a n g ɛ t,,Bender1971;Kitchen2009,,,^ a n g ɛ t $,Chaha
Hebrew-54_neck-1,,Hebrew,54_neck,s'awwa:(ʔ)r,sˤawwa:r,sˤ a w w aː r,,Kitchen2009;Rabin1975,,,^ sˤ a w w a: r $,Hebrew
Ugaritic-54_neck-1,,Ugaritic,54_neck,ħlk',ħlkˤ,ħ l kˤ,,Kitchen2009;Rabin1975,,,^ ħ l kˤ $,Ugaritic
Aramaic-54_neck-1,,Aramaic,54_neck,s'aura:,sˤaura:,sˤ a u r aː,,Kitchen2009;Rabin1975,,,^ sˤ a u r a: $,Aramaic
Akkadian-54_neck-1,,Akkadian,54_neck,kiʃa:du,kiʃa:du,k i ʃ aː d u,,Kitchen2009;Rabin1975,,,^ k i ʃ a: d u $,Akkadian
Mehri-54_neck-1,,Mehri,54_neck,rek'bet,rekˤbet,r e kˤ b e t,,Johnstone2006;Kitchen2009,,,^ r e kˤ b e t $,Mehri
Gibbali-54_neck-1,,Gibbali,54_neck,ɣɔθɛ,ɣɔθɛ,ɣ ɔ θ ɛ,,Johnstone1981;Kitchen2009,,,^ ɣ ɔ θ ɛ $,Gibbali
Soqotri-54_neck-1,,Soqotri,54_neck,fik'eriroh,fikˤeriroh,f i kˤ e r i r o h,,Kitchen2009;Leslau1938,,,^ f i kˤ e r i r o h $,Soqotri
Harsusi-54_neck-1,,Harsusi,54_neck,ġo:θi,ɣo:θi,ɣ oː θ i,,Johnstone1977;Kitchen2009,,,^ ɣ o: θ i $,Harsusi
MoroccanArabic-54_neck-1,,MoroccanArabic,54_neck,ʕenq,ʕenkˤ,ʕ e n kˤ,,Kitchen2009;Sobelman1963,,,^ ʕ e n kˤ $,MoroccanArabic
OgadenArabic-54_neck-1,,OgadenArabic,54_neck,raqaba,rakˤaba,r a kˤ a b a,,Bender1971;Kitchen2009,,,^ r a kˤ a b a $,OgadenArabic
